"","location","age_group","forecast_date","target_end_date","horizon","observed","lower_95","lower_80","lower_50","median","upper_50","upper_80","upper_95"
"17","DE","35-59",2024-10-17,2024-10-20,1,507285,409283.650506499,448219.950108301,485214.967821414,529093.335791496,577099.473382915,624960.828400317,680547.025812009
"18","DE","35-59",2024-10-17,2024-10-27,2,507285,348461.493604402,391780.331995889,434691.431342175,485418.177743262,547286.538378209,608107.658182144,687218.648854682
"19","DE","35-59",2024-10-17,2024-11-03,3,394014,244472.519185414,282551.54253515,319723.302186567,366096.039216967,417970.952212539,475500.422260083,548801.683440542
"20","DE","35-59",2024-10-17,2024-11-10,4,522197,285053.288831785,332059.522302727,380873.507787848,441298.914733312,511773.822763874,584266.824006662,680897.977196716
"21","DE","60+",2024-10-17,2024-10-20,1,171240,139092.151186745,151404.965180764,163184.70902732,177678.099776508,193313.344880715,208494.430102311,227419.777407433
"22","DE","60+",2024-10-17,2024-10-27,2,177983,120213.324174868,134086.923699838,147576.838715217,165520.370545644,185391.8026805,204421.33819425,227588.861918253
"23","DE","60+",2024-10-17,2024-11-03,3,135354,83741.2129552377,95795.1270512837,107355.789295464,122146.224997971,139181.06488364,155418.1879675,176944.778638639
"24","DE","60+",2024-10-17,2024-11-10,4,169794,95457.7193404348,110024.358869909,125039.604879613,143881.226010138,164462.678807752,185394.487163135,212138.819725833
"25","DE","00+",2024-10-24,2024-10-27,1,1407532,1107844.11195867,1191929.00324138,1268339.85934927,1358525.08927724,1460340.72559397,1555280.1139605,1664921.98042776
"26","DE","00+",2024-10-24,2024-11-03,2,1098257,806072.471354868,883700.287008974,964089.800234431,1054221.46932615,1152679.67779591,1250481.78105411,1368737.85917462
"27","DE","00+",2024-10-24,2024-11-10,3,1458246,919488.582307682,1025668.05072885,1131115.56020981,1260258.82847402,1400782.48927111,1535903.99887408,1726782.88911918
"28","DE","00+",2024-10-24,2024-11-17,4,1372614,869105.496105813,984025.561046205,1090641.38708592,1222645.42743808,1371448.43509984,1520756.18836107,1715627.40267475
"29","DE","00-04",2024-10-24,2024-10-27,1,191870,173102.90374073,181527.853171331,190264.254350134,200240.08395056,210675.081556633,220611.724337462,231535.896356179
"30","DE","00-04",2024-10-24,2024-11-03,2,156082,138082.310350809,147748.740472061,156029.661659727,165953.807884458,177481.498162641,187681.559983415,199948.87407834
